0,13,2s 2h,87580158879690032220,545845233395284266780,633425392274974299000
0,1,2s 3s,72249226893052004880,561176165381922294120,633425392274974299000
0,2,2s 4s,75674671908451011585,557750720366523287415,633425392274974299000
0,3,2s 5s,78020503487040415455,555404888787933883545,633425392274974299000
0,4,2s 6s,72214913353911383475,561210478921062915525,633425392274974299000
0,5,2s 7s,69048268618085658090,564377123656888640910,633425392274974299000
0,6,2s 8s,71006546886886054710,562418845388088244290,633425392274974299000
0,7,2s 9s,73234010933914286925,560191381341060012075,633425392274974299000
0,8,2s Ts,77633780395334548770,555791611879639750230,633425392274974299000
0,9,2s Js,80289582114565790820,553135810160408508180,633425392274974299000
0,10,2s Qs,84253174679643408810,549172217595330890190,633425392274974299000
0,11,2s Ks,90037258785785466225,543388133489188832775,633425392274974299000
0,12,2s As,101380605492598899705,532044786782375399295,633425392274974299000
0,14,2s 3h,47095677745716612915,586329714529257686085,633425392274974299000
1,14,3s 3h,90318722088636124020,543106670186338174980,633425392274974299000
1,2,3s 4s,82181924080189546725,551243468194784752275,633425392274974299000
1,3,3s 5s,85770300948883863795,547655091326090435205,633425392274974299000
1,4,3s 6s,79983857694319192845,553441534580655106155,633425392274974299000
1,5,3s 7s,75639751645124327220,557785640629849971780,633425392274974299000
1,6,3s 8s,72763161721289218935,560662230553685080065,633425392274974299000
1,7,3s 9s,75222372994833500730,558203019280140798270,633425392274974299000
1,8,3s Ts,79695350792813191590,553730041482161107410,633425392274974299000
1,9,3s Js,82498521510453300525,550926870764520998475,633425392274974299000
1,10,3s Qs,86604787601155872405,546820604673818426595,633425392274974299000
1,11,3s Ks,92535513528270336615,540889878746703962385,633425392274974299000
1,12,3s As,105210083017735631460,528215309257238667540,633425392274974299000
0,15,2s 4h,50785339858418287395,582640052416556011605,633425392274974299000
1,15,3s 4h,57663537265391708700,575761855009582590300,633425392274974299000
2,15,4s 4h,94149459666624204990,539275932608350094010,633425392274974299000
2,3,4s 5s,92371478687181130815,541053913587793168185,633425392274974299000
2,4,4s 6s,87755393349569199240,545669998925405099760,633425392274974299000
2,5,4s 7s,83558629513104405975,549866762761869893025,633425392274974299000
2,6,4s 8s,79536985177405511385,553888407097568787615,633425392274974299000
2,7,4s 9s,77080366090126647045,556345026184847651955,633425392274974299000
2,8,4s Ts,81893427149580173505,551531965125394125495,633425392274974299000
2,9,4s Js,84785288791438872630,548640103483535426370,633425392274974299000
2,10,4s Qs,89051266173901856580,544374126101072442420,633425392274974299000
2,11,4s Ks,95136088480350527295,538289303794623771705,633425392274974299000
2,12,4s As,108342845664836818140,525082546610137480860,633425392274974299000
0,16,2s 5h,53220663932742738810,580204728342231560190,633425392274974299000
1,16,3s 5h,61420109937119609445,572005282337854689555,633425392274974299000
2,16,4s 5h,68427342417090286665,564998049857884012335,633425392274974299000
3,16,5s 5h,99160856037377092350,534264536237597206650,633425392274974299000
3,4,5s 6s,94461117698779809390,538964274576194489610,633425392274974299000
