0,13,2s 2h,6106684496593979023110,41671687949289796672890,47778372445883775696000
0,1,2s 3s,4838393696146357097520,42939978749737418598480,47778372445883775696000
0,2,2s 4s,5082282696339186861600,42696089749544588834400,47778372445883775696000
0,3,2s 5s,5237551183516129852605,42540821262367645843395,47778372445883775696000
0,4,2s 6s,4795016502355258995585,42983355943528516700415,47778372445883775696000
0,5,2s 7s,4547713484763677362365,43230658961120098333635,47778372445883775696000
0,6,2s 8s,4633317988259732773155,43145054457624042922845,47778372445883775696000
0,7,2s 9s,4743805982772598822080,43034566463111176873920,47778372445883775696000
0,8,2s Ts,5006237757676033316130,42772134688207742379870,47778372445883775696000
0,9,2s Js,5101152914383602015555,42677219531500173680445,47778372445883775696000
0,10,2s Qs,5270389559272575259830,42507982886611200436170,47778372445883775696000
0,11,2s Ks,5559446901470354212320,42218925544413421483680,47778372445883775696000
0,12,2s As,6223827713092182065565,41554544732791593630435,47778372445883775696000
0,14,2s 3h,3020109478302787042095,44758262967580988653905,47778372445883775696000
1,14,3s 3h,6229937828602057898790,41548434617281717797210,47778372445883775696000
1,2,3s 4s,5533447014088093488465,42244925431795682207535,47778372445883775696000
1,3,3s 5s,5787555520015439200800,41990816925868336495200,47778372445883775696000
1,4,3s 6s,5344846815117306433860,42433525630766469262140,47778372445883775696000
1,5,3s 7s,4993289918387160968655,42785082527496614727345,47778372445883775696000
1,6,3s 8s,4757767277958937221210,43020605167924838474790,47778372445883775696000
1,7,3s 9s,4863067150838461661250,42915305295045314034750,47778372445883775696000
1,8,3s Ts,5129729129264302155285,42648643316619473540715,47778372445883775696000
1,9,3s Js,5237620404197465973150,42540752041686309722850,47778372445883775696000
1,10,3s Qs,5419206813085151309685,42359165632798624386315,47778372445883775696000
1,11,3s Ks,5720897799136190989395,42057474646747584706605,47778372445883775696000
1,12,3s As,6493338543608729418375,41285033902275046277625,47778372445883775696000
0,15,2s 4h,3282392268622805977485,44495980177260969718515,47778372445883775696000
1,15,3s 4h,3755005099536122596395,44023367346347653099605,47778372445883775696000
2,15,4s 4h,6411230083129551850170,41367142362754223845830,47778372445883775696000
2,3,4s 5s,6241971005760826212030,41536401440122949483970,47778372445883775696000
2,4,4s 6s,5892182802184663391715,41886189643699112304285,47778372445883775696000
2,5,4s 7s,5550908584805850059640,42227463861077925636360,47778372445883775696000
2,6,4s 8s,5210254015179947637750,42568118430703828058250,47778372445883775696000
2,7,4s 9s,4993022222483385393765,42785350223400390302235,47778372445883775696000
2,8,4s Ts,5264680804797929913090,42513691641085845782910,47778372445883775696000
2,9,4s Js,5378496075283799198115,42399876370599976497885,47778372445883775696000
2,10,4s Qs,5574018939757564533930,42204353506126211162070,47778372445883775696000
2,11,4s Ks,5888990970227778436485,41889381475655997259515,47778372445883775696000
2,12,4s As,6703988344442348880690,41074384101441426815310,47778372445883775696000
0,16,2s 5h,3441241750283813855610,44337130695599961840390,47778372445883775696000
1,16,3s 5h,4018745761360465638195,43759626684523310057805,47778372445883775696000
2,16,4s 5h,4496833562555207217960,43281538883328568478040,47778372445883775696000
3,16,5s 5h,6654473618163723364320,41123898827720052331680,47778372445883775696000
3,4,5s 6s,6350577709750226942220,41427794736133548753780,47778372445883775696000
3,5,5s 7s,6108715191588555241080,41669657254295220454920,47778372445883775696000
3,6,5s 8s,5782737804451573158270,41995634641432202537730,47778372445883775696000
3,7,5s 9s,5456891485736038500075,42321480960147737195925,47778372445883775696000
3,8,5s Ts,5409618165085093295490,42368754280798682400510,47778372445883775696000
3,9,5s Js,5541863728562533871730,42236508717321241824270,47778372445883775696000
3,10,5s Qs,5748224136433439557050,42030148309450336138950,47778372445883775696000
3,11,5s Ks,6081460985674419854355,41696911460209355841645,47778372445883775696000
3,12,5s As,6919470467789034313620,40858901978094741382380,47778372445883775696000
0,17,2s 6h,2961619468628630788440,44816752977255144907560,47778372445883775696000
1,17,3s 6h,3539701900999789585830,44238670544883986110170,47778372445883775696000
2,17,4s 6h,4116513215226565657350,43661859230657210038650,47778372445883775696000
3,17,5s 6h,4601598737129782025715,43176773708753993670285,47778372445883775696000
4,17,6s 6h,7036201175359184544870,40742171270524591151130,47778372445883775696000
4,5,6s 7s,6530444848481317740900,41247927597402457955100,47778372445883775696000
4,6,6s 8s,6311239858830169279170,41467132587053606416830,47778372445883775696000
4,7,6s 9s,6004933497009081419400,41773438948874694276600,47778372445883775696000
4,8,6s Ts,5849082298253772564525,41929290147630003131475,47778372445883775696000
4,9,6s Js,5656796478798202455795,42121575967085573240205,47778372445883775696000
4,10,6s Qs,5895557859702896427735,41882814586180879268265,47778372445883775696000
4,11,6s Ks,6244791742608437448045,41533580703275338247955,47778372445883775696000
4,12,6s As,6650701286342571140760,41127671159541204555240,47778372445883775696000
0,18,2s 7h,2679595450443059199975,45098776995440716496025,47778372445883775696000
1,18,3s 7h,3147667980654159574920,44630704465229616121080,47778372445883775696000
2,18,4s 7h,3735971514708598910745,44042400931175176785255,47778372445883775696000
3,18,5s 7h,4326563680357132575900,43451808765526643120100,47778372445883775696000
4,18,6s 7h,4771957530971046339000,43006414914912729357000,47778372445883775696000
5,18,7s 7h,7430652809022906969660,40347719636860868726340,47778372445883775696000
5,6,7s 8s,6723141038040249487665,41055231407843526208335,47778372445883775696000
5,7,7s 9s,6538387882237008765660,41239984563646766930340,47778372445883775696000
5,8,7s Ts,6417923530493175360660,41360448915390600335340,47778372445883775696000
5,9,7s Js,6118652279230863295770,41659720166652912400230,47778372445883775696000
5,10,7s Qs,6026950541957998996035,41751421903925776699965,47778372445883775696000
5,11,7s Ks,6429658681203176210715,41348713764680599485285,47778372445883775696000
5,12,7s As,6902059729289242521465,40876312716594533174535,47778372445883775696000
0,19,2s 8h,2731774881206734604010,45046597564677041091990,47778372445883775696000
1,19,3s 8h,2868380405598245301225,44909992040285530394775,47778372445883775696000
2,19,4s 8h,3345657548523472925820,44432714897360302770180,47778372445883775696000
3,19,5s 8h,3952297550210046355395,43826074895673729340605,47778372445883775696000
4,19,6s 8h,4510935756191495238300,43267436689692280457700,47778372445883775696000
5,19,7s 8h,4950765804914593410285,42827606640969182285715,47778372445883775696000
6,19,8s 8h,7915545562328545964130,39862826883555229731870,47778372445883775696000
6,7,8s 9s,6974271242112977912340,40804101203770797783660,47778372445883775696000
6,8,8s Ts,7026565874940433382715,40751806570943342313285,47778372445883775696000
6,9,8s Js,6734665486512941600700,41043706959370834095300,47778372445883775696000
6,10,8s Qs,6552311379156806446260,41226061066726969249740,47778372445883775696000
6,11,8s Ks,6618085671959038888380,41160286773924736807620,47778372445883775696000
6,12,8s As,7156269393513641665110,40622103052370134030890,47778372445883775696000
0,20,2s 9h,2800768726315159597305,44977603719568616098695,47778372445883775696000
1,20,3s 9h,2931564652243024713300,44846807793640750982700,47778372445883775696000
2,20,4s 9h,3075840288345967463475,44702532157537808232525,47778372445883775696000
3,20,5s 9h,3567685849079834374200,44210686596803941321800,47778372445883775696000
4,20,6s 9h,4147438707421464990150,43630933738462310705850,47778372445883775696000
5,20,7s 9h,4716227987367273874035,43062144458516501821965,47778372445883775696000
6,20,8s 9h,5186210441950004786550,42592162003933770909450,47778372445883775696000
7,20,9s 9h,8485455370311194619960,39292917075572581076040,47778372445883775696000
7,8,9s Ts,7628422753751185167705,40149949692132590528295,47778372445883775696000
7,9,9s Js,7378511427472313738610,40399861018411461957390,47778372445883775696000
7,10,9s Qs,7224924986126776300680,40553447459756999395320,47778372445883775696000
7,11,9s Ks,7227899654651987877720,40550472791231787818280,47778372445883775696000
7,12,9s As,7411555146591793373715,40366817299291982322285,47778372445883775696000
0,21,2s Th,3024301120638098810355,44754071325245676885645,47778372445883775696000
1,21,3s Th,3159275056980350030415,44619097388903425665585,47778372445883775696000
2,21,4s Th,3308351899836348326115,44470020546047427369885,47778372445883775696000
3,21,5s Th,3470539959884946255615,44307832485998829440385,47778372445883775696000
4,21,6s Th,3935484495522080787825,43842887950361694908175,47778372445883775696000
5,21,7s Th,4542280287960550014495,43236092157923225681505,47778372445883775696000
6,21,8s Th,5196180137180423266260,42582192308703352429740,47778372445883775696000
7,21,9s Th,5848708698917014353885,41929663746966761342115,47778372445883775696000
8,21,Ts Th,9243787319315437407750,38534585126568338288250,47778372445883775696000
8,9,Ts Js,8328915238732196283945,39449457207151579412055,47778372445883775696000
8,10,Ts Qs,8236302910677125340210,39542069535206650355790,47778372445883775696000
8,11,Ts Ks,8289875562794062779465,39488496883089712916535,47778372445883775696000
8,12,Ts As,8426133051592413149685,39352239394291362546315,47778372445883775696000
0,22,2s Jh,3054352386357936105750,44724020059525839590250,47778372445883775696000
1,22,3s Jh,3202745543604520091640,44575626902279255604360,47778372445883775696000
2,22,4s Jh,3357742746993585457815,44420629698890190238185,47778372445883775696000
3,22,5s Jh,3538751830997958219645,44239620614885817476355,47778372445883775696000
4,22,6s Jh,3667603431818805085530,44110769014064970610470,47778372445883775696000
5,22,7s Jh,4160850250470830899290,43617522195412944796710,47778372445883775696000
6,22,8s Jh,4822178849276986314810,42956193596606789381190,47778372445883775696000
7,22,9s Jh,5519009398121387000910,42259363047762388695090,47778372445883775696000
8,22,Ts Jh,6549957143646526660050,41228415302237249035950,47778372445883775696000
9,22,Js Jh,10013897055403744514550,37764475390480031181450,47778372445883775696000
9,10,Js Qs,8403344774005059959850,39375027671878715736150,47778372445883775696000
9,11,Js Ks,8519339566789738591905,39259032879094037104095,47778372445883775696000
9,12,Js As,8715048507821582755290,39063323938062192940710,47778372445883775696000
0,23,2s Qh,3153169235465389990080,44625203210418385705920,47778372445883775696000
1,23,3s Qh,3314277587235118182525,44464094858648657513475,47778372445883775696000
2,23,4s Qh,3483672217869564941220,44294700228014210754780,47778372445883775696000
3,23,5s Qh,3675715471556863306110,44102656974326912389890,47778372445883775696000
4,23,6s Qh,3838092889372953694560,43940279556510822001440,47778372445883775696000
5,23,7s Qh,3988111910559643694520,43790260535324132001480,47778372445883775696000
6,23,8s Qh,4552912036484152480755,43225460409399623215245,47778372445883775696000
7,23,9s Qh,5279584683055135785255,42498787762828639910745,47778372445883775696000
8,23,Ts Qh,6374801945880740350440,41403570500003035345560,47778372445883775696000
9,23,Js Qh,6579702362787077067390,41198670083096698628610,47778372445883775696000
10,23,Qs Qh,10902024077812559653500,36876348368071216042500,47778372445883775696000
