0,13,2s 2h,330821507397182126655330,2446296391019812335674670,2777117898416994462330000
0,1,2s 3s,250208904676744394641260,2526908993740250067688740,2777117898416994462330000
0,2,2s 4s,263999610059128140322125,2513118288357866322007875,2777117898416994462330000
0,3,2s 5s,272353897868072255325090,2504764000548922207004910,2777117898416994462330000
0,4,2s 6s,246904245178477408111590,2530213653238517054218410,2777117898416994462330000
0,5,2s 7s,232460325465115020678405,2544657572951879441651595,2777117898416994462330000
0,6,2s 8s,235025971627103277095475,2542091926789891185234525,2777117898416994462330000
0,7,2s 9s,239030597395112122024425,2538087301021882340305575,2777117898416994462330000
0,8,2s Ts,250689400011980457287760,2526428498405014005042240,2777117898416994462330000
0,9,2s Js,250288343059611788281350,2526829555357382674048650,2777117898416994462330000
0,10,2s Qs,252251185692925668744495,2524866712724068793585505,2777117898416994462330000
0,11,2s Ks,259604378878322590147035,2517513519538671872182965,2777117898416994462330000
0,12,2s As,286261089508649431731555,2490856808908345030598445,2777117898416994462330000
0,14,2s 3h,149454829606120862548725,2627663068810873599781275,2777117898416994462330000
1,14,3s 3h,335409468173178559720560,2441708430243815902609440,2777117898416994462330000
1,2,3s 4s,288725516583137085246795,2488392381833857377083205,2777117898416994462330000
1,3,3s 5s,303044114084235699590415,2474073784332758762739585,2777117898416994462330000
1,4,3s 6s,277522615894830440384250,2499595282522164021945750,2777117898416994462330000
1,5,3s 7s,256390206688542976264215,2520727691728451486065785,2777117898416994462330000
1,6,3s 8s,242142662424926487709485,2534975235992067974620515,2777117898416994462330000
1,7,3s 9s,244620651188983776066360,2532497247228010686263640,2777117898416994462330000
1,8,3s Ts,256433487260629942923660,2520684411156364519406340,2777117898416994462330000
1,9,3s Js,256903261289422435843155,2520214637127572026486845,2777117898416994462330000
1,10,3s Qs,259684805480608674596430,2517433092936385787733570,2777117898416994462330000
1,11,3s Ks,267872194952689931063460,2509245703464304531266540,2777117898416994462330000
1,12,3s As,301212129469119562909215,2475905768947874899420785,2777117898416994462330000
0,15,2s 4h,164242193979621802209165,2612875704437372660120835,2777117898416994462330000
1,15,3s 4h,189897671132118711641880,2587220227284875750688120,2777117898416994462330000
2,15,4s 4h,342318067051241645484120,2434799831365752816845880,2777117898416994462330000
2,3,4s 5s,327804366083625466004970,2449313532333368996325030,2777117898416994462330000
2,4,4s 6s,307859367917416162232385,2469258530499578300097615,2777117898416994462330000
2,5,4s 7s,287277169915327675728645,2489840728501666786601355,2777117898416994462330000
2,6,4s 8s,265983529723147367516385,2511134368693847094813615,2777117898416994462330000
2,7,4s 9s,251948356165404842743800,2525169542251589619586200,2777117898416994462330000
2,8,4s Ts,262947845624430845703825,2514170052792563616626175,2777117898416994462330000
2,9,4s Js,263699009680109729130405,2513418888736884733199595,2777117898416994462330000
2,10,4s Qs,267407609282438501576700,2509710289134555960753300,2777117898416994462330000
2,11,4s Ks,276469888964881961168820,2500648009452112501161180,2777117898416994462330000
2,12,4s As,312453864084405473309880,2464664034332588989020120,2777117898416994462330000
0,16,2s 5h,172646747235884499763185,2604471151181109962566815,2777117898416994462330000
1,16,3s 5h,204617272369599124410375,2572500626047395337919625,2777117898416994462330000
2,16,4s 5h,230410496789872885886400,2546707401627121576443600,2777117898416994462330000
3,16,5s 5h,351541831100905439614620,2425576067316089022715380,2777117898416994462330000
3,4,5s 6s,332652304909364975565030,2444465593507629486764970,2777117898416994462330000
3,5,5s 7s,318013998686472399886575,2459103899730522062443425,2777117898416994462330000
3,6,5s 8s,297521374693805939386710,2479596523723188522943290,2777117898416994462330000
3,7,5s 9s,275847907718566594330920,2501269990698427867999080,2777117898416994462330000
3,8,5s Ts,271084759307940750272100,2506033139109053712057900,2777117898416994462330000
3,9,5s Js,271984359373104736588230,2505133539043889725741770,2777117898416994462330000
3,10,5s Qs,276322319441899262937405,2500795578975095199392595,2777117898416994462330000
3,11,5s Ks,286608575540033232185700,2490509322876961230144300,2777117898416994462330000
3,12,5s As,323960651472334824527580,2453157246944659637802420,2777117898416994462330000
0,17,2s 6h,145043511865295799831075,2632074386551698662498925,2777117898416994462330000
1,17,3s 6h,176984378819844306545835,2600133519597150155784165,2777117898416994462330000
2,17,4s 6h,208687525874855906193315,2568430372542138556136685,2777117898416994462330000
3,17,5s 6h,234663246056162168059815,2542454652360832294270185,2777117898416994462330000
