0,13,2s 2h,58264497218048,200596912665952,258861409884000
0,1,2s 3s,50523040856802,208338369027198,258861409884000
0,2,2s 4s,52625575330785,206235834553215,258861409884000
0,3,2s 5s,54455023593408,204406386290592,258861409884000
0,4,2s 6s,52553090955060,206308318928940,258861409884000
0,5,2s 7s,51710235384648,207151174499352,258861409884000
0,6,2s 8s,54208367105853,204653042778147,258861409884000
0,7,2s 9s,56636962789311,202224447094689,258861409884000
0,8,2s Ts,59968828769316,198892581114684,258861409884000
0,9,2s Js,63206602915887,195654806968113,258861409884000
0,10,2s Qs,67365844204485,191495565679515,258861409884000
0,11,2s Ks,72647641445463,186213768438537,258861409884000
0,12,2s As,81410027584704,177451382299296,258861409884000
0,14,2s 3h,39815496352037,219045913531963,258861409884000
1,14,3s 3h,63548047555966,195313362328034,258861409884000
1,2,3s 4s,56713418266287,202147991617713,258861409884000
1,3,3s 5s,58876130257959,199985279626041,258861409884000
1,4,3s 6s,57012902462877,201848507421123,258861409884000
1,5,3s 7s,56027785961307,202833623922693,258861409884000
1,6,3s 8s,55465775541366,203395634342634,258861409884000
1,7,3s 9s,58367850886539,200493558997461,258861409884000
1,8,3s Ts,61727338299795,197134071584205,258861409884000
1,9,3s Js,64990641324903,193870768559097,258861409884000
1,10,3s Qs,69178366939289,189683042944711,258861409884000
1,11,3s Ks,74493115324256,184368294559744,258861409884000
1,12,3s As,83603185509003,175258224374997,258861409884000
0,15,2s 4h,42077311240405,216784098643595,258861409884000
1,15,3s 4h,46487395776490,212374014107510,258861409884000
2,15,4s 4h,69552455282846,189308954601154,258861409884000
2,3,4s 5s,63010250961924,195851158922076,258861409884000
2,4,4s 6s,61477945555272,197383464328728,258861409884000
2,5,4s 7s,60544189885314,198317219998686,258861409884000
2,6,4s 8s,59849623388430,199011786495570,258861409884000
2,7,4s 9s,59666255480979,199195154403021,258861409884000
2,8,4s Ts,63513147210804,195348262673196,258861409884000
2,9,4s Js,66804932437368,192056477446632,258861409884000
2,10,4s Qs,71023323098305,187838086785695,258861409884000
2,11,4s Ks,76373363316418,182488046567582,258861409884000
2,12,4s As,85640882499987,173220527384013,258861409884000
0,16,2s 5h,44024694695097,214836715188903,258861409884000
1,16,3s 5h,48793174284660,210068235599340,258861409884000
2,16,4s 5h,53262540423613,205598869460387,258861409884000
3,16,5s 5h,76272809083128,182588600800872,258861409884000
3,4,5s 6s,65671959033708,193189450850292,258861409884000
3,5,5s 7s,65065550606178,193795859277822,258861409884000
3,6,5s 8s,64430648124711,194430761759289,258861409884000
3,7,5s 9s,64132315434027,194729094449973,258861409884000
3,8,5s Ts,64866532224921,193994877659079,258861409884000
3,9,5s Js,68663309397426,190198100486574,258861409884000
3,10,5s Qs,72924669608202,185936740275798,258861409884000
3,11,5s Ks,78324180510384,180537229373616,258861409884000
3,12,5s As,87704167206186,171157242677814,258861409884000
